station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P50	50 percentile	0.730	99.178	362	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	Mean	annual mean	1.161	99.178	362	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P95	95 percentile	3.280	99.178	362	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P98	98 percentile	6.850	99.178	362	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	Max	maximum	12.920	99.178	362	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P50	50 percentile	0.070	95.068	347	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Mean	annual mean	0.272	95.068	347	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P95	95 percentile	1.190	95.068	347	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P98	98 percentile	1.980	95.068	347	Y
BG0072A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Max	maximum	2.800	95.068	347	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P50	50 percentile	39.734	97.808	357	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	Mean	annual mean	52.808	97.808	357	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P95	95 percentile	143.719	97.808	357	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P98	98 percentile	184.150	97.808	357	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	Max	maximum	226.842	97.808	357	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	27.600	95.023	8324	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	52.820	95.023	8324	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	181.650	95.023	8324	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	276.100	95.023	8324	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	Max	maximum	1083.500	95.023	8324	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P50	50 percentile	32.242	98.082	358	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Mean	annual mean	44.451	98.082	358	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P95	95 percentile	124.665	98.082	358	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P98	98 percentile	142.028	98.082	358	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Max	maximum	200.959	98.082	358	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	20.520	97.237	8518	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	44.184	97.237	8518	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	159.070	97.237	8518	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	240.640	97.237	8518	Y
BG0072A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Max	maximum	833.550	97.237	8518	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2009	day	P50	50 percentile	1.300	14.795	54	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2009	day	Mean	annual mean	3.245	14.795	54	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2009	day	P95	95 percentile	10.000	14.795	54	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2009	day	P98	98 percentile	16.000	14.795	54	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2009	day	Max	maximum	23.000	14.795	54	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2010	day	P50	50 percentile	0.700	13.973	51	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2010	day	Mean	annual mean	2.049	13.973	51	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2010	day	P95	95 percentile	8.000	13.973	51	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2010	day	Max	maximum	13.000	13.973	51	Y
BG0072A	6015	Benzo(a)pyrene (air+aerosol)	BaP	ng/m3	100	Calendar year	2010	day	P98	98 percentile	13.000	13.973	51	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	4.730	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	7.580	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	22.234	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	28.057	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max	maximum	36.353	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max4	4th highest value	32.819	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Days(c > 125)	days with c > 125 ug/m3	0.000	83.288	304	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	3.960	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	7.592	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	21.880	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	34.800	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P99_9	99.9 percentile	119.990	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	302.860	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max25	25th highest value	79.470	83.482	7313	Y
BG0074A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	83.482	7313	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P50	50 percentile	49.150	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Mean	annual mean	53.688	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P95	95 percentile	98.900	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P98	98 percentile	120.420	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max	maximum	161.310	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max36	36th highest value	77.890	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max8	8th highest value	119.540	81.918	299	Y
BG0074A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Days(c > 50)	days with c > 50 ug/m3	139.000	81.918	299	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	21.516	82.192	300	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	28.163	82.192	300	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	73.101	82.192	300	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	82.015	82.192	300	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Max	maximum	155.968	82.192	300	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	20.100	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	28.113	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	77.620	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	92.410	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	517.980	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max19	19th highest value	200.620	82.740	7248	Y
BG0074A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 200)	hours with c > 200 ug/m3	19.000	82.740	7248	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P50	50 percentile	33.902	82.192	300	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Mean	annual mean	44.858	82.192	300	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P95	95 percentile	100.020	82.192	300	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P98	98 percentile	159.304	82.192	300	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Max	maximum	336.522	82.192	300	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P50	50 percentile	30.753	82.705	7245	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Mean	annual mean	44.715	82.705	7245	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P95	95 percentile	108.660	82.705	7245	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P98	98 percentile	168.287	82.705	7245	Y
BG0074A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Max	maximum	1600.348	82.705	7245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P50	50 percentile	0.224	67.123	245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Mean	annual mean	0.284	67.123	245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P95	95 percentile	0.704	67.123	245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P98	98 percentile	0.942	67.123	245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Max	maximum	2.628	67.123	245	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P50	50 percentile	0.336	64.932	237	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Mean	annual mean	0.452	64.932	237	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P95	95 percentile	1.369	64.932	237	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P98	98 percentile	2.030	64.932	237	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Max	maximum	4.979	64.932	237	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P50	50 percentile	0.200	67.637	5925	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Mean	annual mean	0.285	67.637	5925	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P95	95 percentile	0.770	67.637	5925	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P98	98 percentile	1.300	67.637	5925	Y
BG0074A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Max	maximum	10.460	67.637	5925	Y
BG0074A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P50	50 percentile	0.790	77.260	282	Y
BG0074A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Mean	annual mean	1.051	77.260	282	Y
BG0074A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P95	95 percentile	2.280	77.260	282	Y
BG0074A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P98	98 percentile	2.560	77.260	282	Y
BG0074A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Max	maximum	5.390	77.260	282	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P50	50 percentile	8.053	83.288	304	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Mean	annual mean	10.785	83.288	304	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P95	95 percentile	22.073	83.288	304	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P98	98 percentile	47.987	83.288	304	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Max	maximum	173.385	83.288	304	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	6.990	83.356	7302	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	10.780	83.356	7302	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	26.440	83.356	7302	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	58.790	83.356	7302	Y
BG0074A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Max	maximum	936.690	83.356	7302	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	11.572	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	16.625	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	43.449	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	69.670	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max	maximum	187.931	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max4	4th highest value	97.857	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Days(c > 125)	days with c > 125 ug/m3	1.000	98.630	360	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	9.080	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	16.613	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	55.040	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	85.180	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P99_9	99.9 percentile	207.770	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	288.200	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max25	25th highest value	175.350	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	94.463	8275	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	11.156	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	13.971	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	32.993	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	47.136	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max	maximum	72.576	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max4	4th highest value	56.358	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Days(c > 125)	days with c > 125 ug/m3	0.000	99.726	364	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	7.670	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	13.944	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	46.850	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	64.190	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P99_9	99.9 percentile	139.290	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	215.460	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max25	25th highest value	103.020	94.954	8318	Y
BG0058A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	94.954	8318	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	P50	50 percentile	34.400	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	Mean	annual mean	49.484	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	P95	95 percentile	140.700	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	P98	98 percentile	174.100	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	Max	maximum	208.900	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	Max36	36th highest value	96.500	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	Max8	8th highest value	173.700	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2006	day	Days(c > 50)	days with c > 50 ug/m3	85.000	86.301	315	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	P50	50 percentile	39.000	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	Mean	annual mean	48.113	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	P95	95 percentile	124.800	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	P98	98 percentile	145.600	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	Max	maximum	193.500	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	Max36	36th highest value	80.400	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	Max8	8th highest value	145.400	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2007	day	Days(c > 50)	days with c > 50 ug/m3	88.000	83.562	305	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	P50	50 percentile	34.100	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	Mean	annual mean	44.184	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	P95	95 percentile	110.600	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	P98	98 percentile	140.100	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	Max	maximum	251.800	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	Max36	36th highest value	77.600	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	Max8	8th highest value	140.100	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2008	day	Days(c > 50)	days with c > 50 ug/m3	98.000	100.000	366	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P50	50 percentile	30.400	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Mean	annual mean	40.513	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P95	95 percentile	101.100	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P98	98 percentile	148.500	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max	maximum	210.200	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max36	36th highest value	79.000	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max8	8th highest value	148.500	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Days(c > 50)	days with c > 50 ug/m3	64.000	100.000	365	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P50	50 percentile	28.660	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Mean	annual mean	33.607	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P95	95 percentile	70.400	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P98	98 percentile	85.170	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max	maximum	159.190	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max36	36th highest value	60.580	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max8	8th highest value	85.170	98.356	359	Y
BG0058A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Days(c > 50)	days with c > 50 ug/m3	57.000	98.356	359	Y
BG0058A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Mean	annual mean	57.163	93.699	342	Y
BG0058A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P50	50 percentile	60.118	93.699	342	Y
BG0058A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P95	95 percentile	88.230	93.699	342	Y
BG0058A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P98	98 percentile	96.613	93.699	342	Y
BG0058A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Max	maximum	108.084	93.699	342	Y
